DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
2022-01-21,14759.9,14872.15,14423.05,14440.4,155240
2022-01-24,14455.37,14591.5,13721.07,14507.37,135433
2022-01-25,14483.75,14512.35,13935.87,13944.12,121603
2022-01-26,14021.57,14652.7,13991.45,14160.6,138509
2022-01-27,14243.85,14422.45,13859.22,14106.6,139652
2022-01-28,14161.97,14453.3,13843.7,14438.55,123645
2022-01-31,14425.05,14926.8,14366.05,14873.8,112508
2022-02-01,14880.35,15147.9,14741.85,15112.4,84155
2022-02-02,15130.55,15273.8,14838.6,14857.05,74203
2022-02-03,14867.25,14882.5,14472.05,14798.55,86786
2022-02-04,14767.3,14835.3,14371.85,14657.1,112370
2022-02-07,14660.95,14818.7,14525.3,14613.7,129078
2022-02-08,14609.05,14787.95,14481.05,14755.05,115252
2022-02-09,14764.8,15080.3,14756.9,15063.9,93732
2022-02-10,15064.1,15068.5,14633.35,14695.35,80908
2022-02-11,14703.35,14777.1,14193.6,14243.6,111209
2022-02-14,14225.0,14402.95,14039.85,14261.6,94768
2022-02-15,14282.05,14624.05,14233.55,14579.3,79796
2022-02-16,14592.3,14675.05,14389.0,14587.25,75095
2022-02-17,14611.4,14625.65,14143.0,14170.25,113964
2022-02-18,14149.8,14305.95,13911.6,14006.0,128854
2022-02-21,13879.45,14162.8,13723.55,13742.45,84980
2022-02-22,13627.75,14114.35,13603.75,13953.25,159289
2022-02-23,13947.5,14074.75,13478.85,13501.1,124214
2022-02-24,13495.95,13987.35,13031.2,13928.6,169142
2022-02-25,13888.5,14199.0,13765.85,14197.0,150229
2022-02-28,13775.55,14295.5,13742.2,14223.1,149867
2022-03-01,14224.45,14331.95,13906.05,14026.3,135156
2022-03-02,14020.15,14293.5,13916.65,14178.8,120253
2022-03-03,14204.4,14394.0,13961.6,14054.6,118053
2022-03-04,14063.7,14088.95,13737.3,13807.45,113420
2022-03-07,13653.5,13881.25,13268.5,13292.25,95578
2022-03-08,13277.75,13667.75,13106.4,13197.0,97236
2022-03-09,13220.4,13824.05,13210.65,13783.5,92856
2022-03-10,13759.15,13777.4,13398.9,13577.9,86691
2022-03-11,13583.5,13861.0,13283.25,13308.65,74715
2022-03-14,13393.0,13444.7,13021.95,13077.45,81237
2022-03-15,13091.9,13492.6,12949.85,13461.1,80783
2022-03-16,13452.95,14031.75,13425.15,14011.15,82676
2022-03-17,13982.45,14137.9,13824.9,14060.4,81057
2022-03-18,14069.2,14444.35,13973.15,14436.35,75732
2022-03-21,14417.55,14471.15,14190.5,14403.6,73673
2022-03-22,14385.75,14694.95,14299.95,14662.95,85415
2022-03-23,14648.85,14687.25,14448.15,14465.65,103316
2022-03-24,14461.8,14774.55,14439.15,14768.15,103874
2022-03-25,14777.7,14843.6,14578.6,14755.7,103479
2022-03-28,14777.8,15001.75,14664.6,14986.1,109628
2022-03-29,14977.1,15273.95,14961.95,15239.05,106139
2022-03-30,15222.85,15266.7,15016.95,15117.2,105350
2022-03-31,15103.7,15186.9,14860.9,14926.55,100213
2022-04-01,14924.35,14963.3,14730.75,14841.45,103098
2022-04-04,14851.15,15179.05,14807.0,15167.55,88879
2022-04-05,15160.65,15199.75,14784.7,14856.7,91674
2022-04-06,14855.25,14856.25,14400.2,14503.6,116438
2022-04-07,14512.4,14636.1,14322.3,14533.7,118043
2022-04-08,14545.75,14644.25,14314.55,14337.45,106320
2022-04-11,14363.6,14373.35,13990.05,14007.1,116753
2022-04-12,14015.45,14286.45,13885.0,13950.25,121861
2022-04-13,13965.55,14270.0,13927.05,14221.55,109049
2022-04-14,14217.35,14300.0,13880.65,13896.8,104648
2022-04-18,13831.5,14007.4,13734.9,13973.8,95392
2022-04-19,13977.75,14246.45,13835.5,14096.05,110204
2022-04-20,14093.15,14303.55,13963.35,14073.85,118129
2022-04-21,14081.85,14288.35,13673.65,13727.85,117488
2022-04-22,13703.25,13784.75,13303.35,13331.35,130011
2022-04-25,13307.55,13556.95,13190.8,13536.3,152422
2022-04-26,13515.35,13590.5,12809.15,12818.55,127319
2022-04-27,12909.05,13260.25,12909.05,13187.05,154237
2022-04-28,13188.25,13548.1,13041.4,13321.5,132461
2022-04-29,13230.95,13440.05,12839.15,12892.55,136545
2022-05-02,12923.0,13091.3,12717.4,13063.95,145283
2022-05-03,13052.9,13190.45,12974.85,13110.25,105707
2022-05-04,13121.35,13561.4,12890.55,13494.55,106386
2022-05-05,13519.5,13552.9,12712.7,12908.6,129274
2022-05-06,12880.15,12930.55,12522.85,12668.35,147993
2022-05-09,12596.0,12641.0,12141.6,12209.3,143946
2022-05-10,12224.8,12550.35,12108.8,12331.65,144887
2022-05-11,12335.95,12558.8,11944.3,12026.8,135822
2022-05-12,11999.95,12133.8,11693.75,11893.5,153827
2022-05-13,11913.55,12434.4,11906.3,12373.4,123632
2022-05-16,12468.05,12499.65,12192.7,12234.2,132278
2022-05-17,12253.1,12579.4,12242.6,12574.6,114725
2022-05-18,12581.7,12593.2,11863.85,11894.5,115005
2022-05-19,11897.55,12075.25,11703.75,11903.9,145720
2022-05-20,11912.6,12095.4,11490.55,11835.3,127066
2022-05-23,11913.95,12075.95,11783.15,12053.4,129184
2022-05-24,11836.6,11897.6,11576.1,11802.1,127729
2022-05-25,11820.75,12034.2,11674.05,11868.95,127678
2022-05-26,11908.4,12342.05,11848.4,12258.75,115864
2022-05-27,12260.55,12718.05,12221.15,12710.35,103811
2022-05-30,12691.65,12881.1,12672.4,12808.2,55166
2022-05-31,12802.7,12826.1,12480.9,12661.25,131559
2022-06-01,12666.4,12821.5,12454.75,12542.2,118591
2022-06-02,12547.05,12897.0,12441.35,12894.25,112964
2022-06-03,12902.2,12944.95,12501.2,12547.1,105806
2022-06-06,12581.1,12811.5,12526.35,12600.05,107378
2022-06-07,12605.25,12738.7,12411.5,12682.2,107746
2022-06-08,12695.15,12781.6,12578.15,12617.15,105543
2022-06-09,12609.8,12725.55,12256.9,12292.3,109703
2022-06-10,12298.95,12338.45,11821.95,11865.95,106614
2022-06-13,11713.3,11725.55,11257.0,11339.65,130679
2022-06-14,11352.75,11509.75,11212.35,11337.25,125857
2022-06-15,11354.3,11767.1,11334.8,11608.45,123238
2022-06-16,11634.15,11745.25,11042.0,11170.0,136583
2022-06-17,11192.6,11370.3,11094.45,11279.05,133983
2022-06-20,11333.7,11413.45,11250.95,11397.45,66134
2022-06-21,11385.2,11652.45,11374.2,11564.45,99691
2022-06-22,11539.0,11720.95,11296.65,11519.2,112383
2022-06-23,11522.1,11742.6,11436.1,11665.9,123225
2022-06-24,11678.45,12117.7,11662.2,12082.7,97832
2022-06-27,12113.45,12236.0,11967.6,12047.7,111112
2022-06-28,12037.65,12149.3,11637.9,11648.9,108589
2022-06-29,11659.7,11725.45,11541.7,11672.7,111094
2022-06-30,11668.05,11674.8,11327.25,11501.7,118760
2022-07-01,11475.85,11601.6,11357.85,11589.85,122075
2022-07-04,11571.9,11590.9,11478.0,11532.15,53087
2022-07-05,11568.7,11789.45,11363.8,11787.2,119074
2022-07-06,11799.45,11948.8,11704.55,11873.95,118514
2022-07-07,11881.35,12142.45,11811.95,12090.2,96233
2022-07-08,12093.05,12186.7,11927.9,12134.75,104888
2022-07-11,12102.0,12106.4,11830.5,11884.4,101056
2022-07-12,11866.65,12000.75,11688.93,11755.83,108982
2022-07-13,11759.13,11942.73,11459.13,11708.63,117553
2022-07-14,11706.48,11810.33,11488.43,11786.43,120985
2022-07-15,11791.18,11997.33,11716.93,11990.83,104685
2022-07-18,12025.08,12160.31,11835.81,11886.66,96611
2022-07-19,11881.66,12303.96,11865.26,12294.71,93718
2022-07-20,12297.11,12493.11,12212.46,12401.96,104225
2022-07-21,12415.01,12630.76,12349.36,12538.26,112321
2022-07-22,12524.16,12671.81,12321.16,12390.66,99347
2022-07-25,12388.01,12479.26,12247.19,12312.29,98609
2022-07-26,12287.84,12314.49,12053.74,12163.09,91942
2022-07-27,12221.59,12672.04,12218.44,12563.14,94085
2022-07-28,12561.89,12929.14,12429.99,12897.14,99830
2022-07-29,12865.34,12988.34,12725.09,12953.34,96277
2022-08-01,12921.89,13089.24,12833.64,12958.64,96076
2022-08-02,12942.49,13078.97,12798.74,12899.72,106048
2022-08-03,12903.32,13291.32,12850.32,13235.07,98628
2022-08-04,13216.12,13334.87,13163.52,13307.37,94745
2022-08-05,13302.32,13363.97,13065.27,13169.02,87820
2022-08-08,13177.42,13399.12,13100.1,13174.1,115079
2022-08-09,13181.9,13212.6,12943.4,13028.8,105928
2022-08-10,13029.2,13384.0,12961.1,13369.7,101274
2022-08-11,13353.8,13554.1,13267.7,13323.3,107806
2022-08-12,13308.5,13560.6,13292.2,13557.2,95751
2022-08-15,13535.0,13685.3,13475.4,13658.7,93406
2022-08-16,13650.4,13722.3,13506.5,13636.3,99057
2022-08-17,13625.0,13647.8,13384.9,13469.8,108610
2022-08-18,13464.6,13556.2,13388.7,13516.9,103544
2022-08-19,13502.1,13511.7,13211.2,13231.5,101511
2022-08-22,13172.6,13204.4,12858.8,12915.7,105996
2022-08-23,12908.1,13000.7,12806.2,12871.3,110102
2022-08-24,12875.8,12995.9,12809.1,12940.6,103893
2022-08-25,12934.8,13147.5,12909.5,13127.7,101942
2022-08-26,13135.8,13205.4,12664.5,12668.9,103603
2022-08-29,12480.5,12598.2,12391.5,12490.9,127069
2022-08-30,12497.8,12646.3,12237.1,12350.4,121987
2022-08-31,12346.0,12500.7,12266.5,12290.7,123265
2022-09-01,12277.2,12289.9,12009.5,12282.6,133022
2022-09-02,12299.2,12454.2,12034.6,12125.3,127596
2022-09-05,12082.7,12161.4,12048.3,12132.2,73714
2022-09-06,12117.2,12238.8,11925.4,12014.2,127667
2022-09-07,12016.1,12298.1,11917.6,12258.2,121303
2022-09-08,12270.5,12376.1,12111.3,12343.0,121653
2022-09-09,12334.9,12609.1,12326.4,12586.8,97140
2022-09-12,12669.7,12770.3,12571.3,12766.7,103573
2022-09-13,12765.4,12880.05,12003.4,12047.3,113491
2022-09-14,12029.6,12170.2,11999.8,12169.9,130711
2022-09-15,12156.4,12186.2,11863.7,11888.5,117588
2022-09-16,11834.4,11876.4,11705.8,11864.4,121364
2022-09-19,11855.6,11992.3,11720.1,11980.8,112492
2022-09-20,11972.1,12019.8,11760.4,11871.5,114310
2022-09-21,11861.6,12067.8,11576.9,11605.2,115955
2022-09-22,11602.0,11725.7,11447.0,11501.4,141659
2022-09-23,11507.4,11535.7,11166.4,11329.3,130051
2022-09-26,11253.5,11476.1,11195.2,11254.9,150751
2022-09-27,11247.9,11505.0,11171.1,11286.2,135407
2022-09-28,11303.2,11547.0,11081.4,11474.1,153326
2022-09-29,11485.2,11497.9,11032.7,11170.6,144376
2022-09-30,11176.8,11297.6,10966.7,10991.6,148272
2022-10-03,10937.8,11298.7,10833.9,11248.5,139425
2022-10-04,11257.0,11611.1,11219.3,11580.2,131843
2022-10-05,11567.5,11649.4,11305.7,11571.6,128799
2022-10-06,11561.0,11667.7,11450.1,11452.9,134879
2022-10-07,11446.1,11506.1,10989.5,11044.5,128833
2022-10-10,10977.5,11078.6,10822.4,10943.8,186411
2022-10-11,10938.4,10984.2,10713.0,10820.8,224381
2022-10-12,10814.4,10920.7,10751.9,10796.9,220992
2022-10-13,10808.6,11090.5,10431.8,11016.0,209079
2022-10-14,11022.0,11200.2,10679.8,10701.0,228545
2022-10-17,10726.8,11091.7,10715.6,11090.5,198860
2022-10-18,11113.2,11378.3,11029.8,11283.9,216412
2022-10-19,11271.8,11331.9,11003.0,11103.7,211724
2022-10-20,11084.9,11281.4,10961.0,11025.3,219607
2022-10-21,11007.6,11341.0,10891.8,11330.6,209683
2022-10-24,11455.9,11485.1,11163.5,11414.9,246663
2022-10-25,11412.5,11685.7,11383.7,11540.5,197391
2022-10-26,11431.9,11656.9,11368.4,11429.0,213143
2022-10-27,11377.4,11489.8,10884.0,11049.4,218738
2022-10-28,11091.8,11578.5,11019.5,11577.1,207251
2022-10-31,11525.2,11547.0,11325.2,11423.7,177535
2022-11-01,11408.0,11578.1,11247.7,11277.5,182431
2022-11-02,11289.3,11418.2,10869.8,10912.5,185068
2022-11-03,10881.2,10957.8,10671.3,10701.4,195712
2022-11-04,10671.4,10938.4,10609.2,10840.1,208197
2022-11-07,10775.5,11001.9,10749.2,10971.9,195237
2022-11-08,10974.6,11194.0,10891.7,11061.2,184061
2022-11-09,11055.1,11124.8,10788.0,10813.8,205352
2022-11-10,10812.6,11633.8,10797.3,11628.2,197343
2022-11-11,11620.4,11841.3,11535.6,11803.3,208029
2022-11-14,11764.7,11862.9,11667.1,11726.5,180116
2022-11-15,11737.0,12083.3,11725.9,11850.8,207299
2022-11-16,11822.8,11922.9,11668.2,11734.8,201867
2022-11-17,11738.3,11787.8,11490.2,11707.3,186176
2022-11-18,11710.8,11807.1,11575.5,11678.0,176675
2022-11-21,11700.8,11707.2,11523.0,11562.9,172278
2022-11-22,11565.1,11731.6,11495.2,11711.4,157563
2022-11-23,11715.5,11868.7,11692.0,11851.5,152073
2022-11-24,11857.8,11908.9,11850.4,11892.2,65822
2022-11-25,11897.0,11899.8,11742.5,11763.2,96221
2022-11-28,11701.4,11765.7,11552.8,11605.9,168132
2022-11-29,11596.2,11681.5,11443.0,11497.9,169917
2022-11-30,11497.2,12055.4,11476.1,12044.9,182351
2022-12-01,12052.8,12115.7,11923.7,12023.8,187082
2022-12-02,12022.1,12048.7,11721.7,11963.7,172157
2022-12-05,11983.8,11993.2,11730.8,11796.4,167443
2022-12-06,11797.5,11829.0,11488.8,11554.5,179786
2022-12-07,11560.5,11581.8,11409.0,11487.4,181575
2022-12-08,11497.1,11674.9,11421.2,11628.6,168420
2022-12-09,11639.8,11725.7,11508.9,11552.7,155296
2022-12-12,11547.5,11705.9,11517.2,11687.2,135602
2022-12-13,11695.3,12203.8,11672.0,11831.1,182152
2022-12-14,11841.7,11943.5,11604.2,11767.6,172712
2022-12-15,11750.1,11774.5,11298.5,11346.6,180749
2022-12-16,11351.9,11383.4,11169.5,11210.8,184136
2022-12-19,11234.1,11304.0,11026.4,11075.3,162044
2022-12-20,11089.0,11144.1,10939.3,11083.4,194734
2022-12-21,11112.4,11287.5,11077.7,11252.0,172265
2022-12-22,11250.7,11282.9,10779.5,10945.2,168911
2022-12-23,10958.9,11049.1,10823.8,10977.3,161357
2022-12-27,11034.1,11090.5,10803.6,10824.8,150069
2022-12-28,10824.5,10904.2,10668.4,10692.9,162813
2022-12-29,10700.8,10982.8,10687.1,10942.5,145729
2022-12-30,10941.0,10966.6,10769.2,10953.8,145960
2023-01-03,11008.8,11096.9,10765.5,10859.7,196859
2023-01-04,10856.6,10982.9,10782.5,10893.6,174046
2023-01-05,10903.8,10961.9,10728.0,10759.9,173009
2023-01-06,10760.6,11087.2,10673.4,11026.4,165232
2023-01-09,11073.5,11307.1,11043.3,11103.2,162437
2023-01-10,11101.9,11211.0,11016.8,11203.5,159363
2023-01-11,11196.4,11401.1,11162.2,11395.4,146190
2023-01-12,11393.1,11502.7,11206.4,11450.9,173463
2023-01-13,11446.4,11549.7,11314.6,11535.7,158866
2023-01-16,11528.1,11568.6,11441.1,11498.9,68579
2023-01-17,11522.6,11620.4,11465.6,11556.7,149125
2023-01-18,11531.9,11690.9,11401.7,11408.0,159529
2023-01-19,11413.3,11421.5,11246.9,11328.9,160460
2023-01-20,11333.6,11623.4,11302.2,11607.5,140887
2023-01-23,11608.2,11922.3,11591.9,11874.2,141630
2023-01-24,11870.4,11947.6,11774.4,11912.4,140229
2023-01-25,11890.1,11890.8,11547.2,11803.4,159893
2023-01-26,11810.8,12055.5,11807.9,12001.6,154670
2023-01-27,11987.5,12250.6,11959.2,12165.6,146895
2023-01-30,12152.3,12195.9,11907.3,11932.1,167046
2023-01-31,11937.0,12101.9,11815.9,12061.5,164223
2023-02-01,12056.8,12471.4,12005.3,12457.9,160189
2023-02-02,12493.9,12894.3,12449.2,12628.7,190742
2023-02-03,12689.0,12831.2,12499.5,12567.5,192373
2023-02-06,12510.3,12557.5,12406.9,12459.2,171806
2023-02-07,12466.2,12774.9,12416.1,12696.5,173058
2023-02-08,12714.3,12764.9,12470.4,12512.2,168646
2023-02-09,12510.0,12682.2,12326.4,12398.3,173522
2023-02-10,12391.6,12406.8,12201.5,12295.5,178121
2023-02-13,12276.2,12524.6,12222.0,12503.9,150324
2023-02-14,12499.3,12641.6,12347.9,12579.4,175877
2023-02-15,12566.2,12710.2,12482.1,12700.7,164334
2023-02-16,12691.1,12746.4,12416.6,12430.5,165510
2023-02-17,12389.9,12410.7,12231.7,12351.3,166987
2023-02-20,12321.5,12381.1,12310.6,12331.3,62072
2023-02-21,12337.5,12343.6,12059.1,12076.7,157889
2023-02-22,12080.4,12159.7,12001.8,12071.8,166341
2023-02-23,12126.9,12227.8,12002.4,12163.4,157706
2023-02-24,12159.4,12184.9,11894.7,11976.3,162093
2023-02-27,11976.1,12163.2,11963.8,12067.3,152818
2023-02-28,12078.9,12147.4,12000.5,12020.9,154241
2023-03-01,12011.5,12116.3,11903.1,11962.9,171438
2023-03-02,11944.2,12074.8,11807.6,12038.4,179046
2023-03-03,12022.0,12305.2,11990.7,12304.6,151156
2023-03-06,12268.2,12466.9,12255.4,12305.4,157125
2023-03-07,12297.9,12362.6,12128.5,12162.4,158968
2023-03-08,12164.2,12240.2,12094.0,12222.1,173903
2023-03-09,12215.7,12338.8,11967.3,12000.8,178556
2023-03-10,11945.3,12097.2,11788.9,11846.1,201681
2023-03-13,11872.9,12087.3,11681.8,11944.0,219238
2023-03-14,11942.8,12218.4,11919.0,12194.7,186312
2023-03-15,12194.6,12273.9,11959.4,12267.4,230699
2023-03-16,12260.1,12597.2,12182.0,12574.8,214003
2023-03-17,12568.1,12672.6,12441.5,12519.1,194069
2023-03-20,12571.0,12609.2,12397.0,12570.2,212635
2023-03-21,12561.1,12763.4,12544.1,12746.1,156386
2023-03-22,12735.2,12947.8,12543.8,12570.0,155787
2023-03-23,12581.9,12896.7,12572.4,12753.2,175802
2023-03-24,12742.9,12792.5,12601.2,12792.5,184844
2023-03-27,12795.1,12849.1,12643.4,12693.0,156761
2023-03-28,12690.9,12711.4,12516.2,12625.8,142331
2023-03-29,12627.6,12868.8,12621.9,12840.2,135286
2023-03-30,12834.6,12990.1,12807.2,12970.2,139807
2023-03-31,12957.8,13188.0,12937.8,13183.9,136221
2023-04-03,13126.3,13158.7,13033.5,13141.1,147030
2023-04-04,13128.6,13225.7,13048.6,13109.0,143094
2023-04-05,13107.3,13126.4,12894.0,12960.2,142003
2023-04-06,12948.0,13078.7,12842.8,13048.9,140383
2023-04-07,13047.4,13082.15,13015.35,13076.9,19159
2023-04-10,13060.3,13089.7,12855.9,13055.4,124000
2023-04-11,13051.8,13096.5,12945.8,12968.2,137352
2023-04-12,12969.5,13130.8,12830.5,12846.2,146620
2023-04-13,12844.7,13124.6,12819.7,13084.6,140767
2023-04-14,13079.3,13152.0,12955.5,13104.6,148644
2023-04-17,13099.6,13117.2,12978.0,13087.2,143905
2023-04-18,13083.5,13197.6,13041.9,13091.8,134534
2023-04-19,13081.5,13131.8,12968.0,13072.0,132288
2023-04-20,13067.7,13105.7,12928.2,12998.8,144412
2023-04-21,12994.1,13032.2,12893.2,12989.0,137140
2023-04-24,12976.2,13047.8,12880.8,12966.0,129355
2023-04-25,12963.9,12974.2,12720.0,12831.2,143401
2023-04-26,12884.7,12929.5,12782.3,12883.7,166330
2023-04-27,12879.7,13252.6,12854.5,13198.6,135778
2023-04-28,13136.0,13258.6,13093.5,13250.3,153287
2023-05-01,13232.9,13289.3,13185.0,13214.0,120897
2023-05-02,13209.3,13259.1,13041.6,13095.7,143479
2023-05-03,13095.3,13236.5,13013.8,13014.1,144627
2023-05-04,12983.2,13100.2,12936.5,12975.0,163405
2023-05-05,12995.5,13291.8,12992.7,13243.7,133657
2023-05-08,13256.3,13304.7,13192.2,13275.0,120346
2023-05-09,13272.3,13284.1,13190.7,13202.1,115033
2023-05-10,13194.2,13385.4,13138.9,13345.5,146442
2023-05-11,13346.3,13413.4,13299.1,13392.4,143474
2023-05-12,13397.3,13433.7,13253.6,13314.1,131049
2023-05-15,13309.9,13421.0,13291.7,13406.1,124154
2023-05-16,13405.7,13499.4,13369.8,13451.9,125892
2023-05-17,13442.9,13609.5,13413.7,13584.7,126160
2023-05-18,13582.2,13858.2,13569.1,13853.9,135162
2023-05-19,13850.4,13906.7,13760.8,13787.6,150290
2023-05-22,13774.5,13892.5,13759.8,13863.2,129341
2023-05-23,13860.9,13923.5,13661.1,13682.7,142998
2023-05-24,13690.2,13769.4,13519.3,13768.9,154184
2023-05-25,13825.9,13993.55,13756.7,13948.3,170565
2023-05-26,13945.2,14328.6,13884.4,14324.8,146646
2023-05-29,14386.3,14405.4,14327.0,14367.1,53729
2023-05-30,14365.5,14529.0,14300.3,14370.2,159372
2023-05-31,14350.2,14389.5,14215.1,14249.9,162123
2023-06-01,14256.5,14496.0,14207.5,14461.9,157920
2023-06-02,14458.9,14593.9,14436.4,14551.8,143072
2023-06-05,14539.8,14663.8,14484.0,14560.0,151116
2023-06-06,14551.4,14595.8,14475.0,14565.7,145366
2023-06-07,14565.0,14647.1,14282.0,14295.7,148456
2023-06-08,14302.6,14507.4,14231.9,14503.9,153913
2023-06-09,14487.9,14670.8,14440.9,14549.0,131540
2023-06-12,14542.6,14812.4,14542.6,14808.7,114405
2023-06-13,14804.6,14952.6,14767.8,14913.5,147812
2023-06-14,14916.9,15045.5,14780.5,15043.3,151972
2023-06-15,15030.9,15250.9,14870.9,15175.2,165044
2023-06-16,15166.1,15282.7,15074.5,15113.0,153199
2023-06-19,15131.4,15136.0,15045.7,15055.1,59188
2023-06-20,15058.3,15129.4,14946.4,15064.8,141005
2023-06-21,15067.6,15088.4,14823.3,14863.2,149408
2023-06-22,14870.9,15059.7,14787.3,15056.8,149768
2023-06-23,15053.1,15059.0,14817.9,14888.7,156341
2023-06-26,14895.7,14984.6,14686.9,14705.9,159066
2023-06-27,14709.2,14970.1,14696.8,14922.4,141191
2023-06-28,14921.2,15052.9,14856.6,14989.8,151158
2023-06-29,14994.5,15034.3,14870.9,14952.5,142283
2023-06-30,14941.6,15218.0,14939.6,15155.5,135417
2023-07-03,15195.3,15235.6,15153.7,15202.4,87891
2023-07-04,15191.9,15215.1,15180.5,15189.4,32906
2023-07-05,15193.7,15279.6,15101.9,15199.6,126093
2023-07-06,15203.1,15211.8,14970.3,15073.9,143457
2023-07-07,15077.2,15212.9,15025.8,15044.2,139566
2023-07-10,15035.0,15076.5,14920.0,15053.0,149161
2023-07-11,15041.8,15136.9,14970.2,15120.7,135965
2023-07-12,15119.6,15364.5,15115.7,15317.2,136395
2023-07-13,15327.2,15603.0,15327.2,15557.6,126372
2023-07-14,15565.5,15721.6,15527.9,15557.1,138642
2023-07-17,15549.3,15747.7,15528.8,15692.9,123837
2023-07-18,15695.9,15898.3,15600.7,15819.5,130233
2023-07-19,15829.0,15932.5,15781.0,15811.6,136330
2023-07-20,15786.4,15790.0,15428.5,15477.8,155904
2023-07-21,15477.8,15600.7,15406.7,15438.0,147515
2023-07-24,15451.7,15509.8,15374.9,15457.5,139624
2023-07-25,15453.3,15624.2,15436.5,15608.1,127293
2023-07-26,15585.2,15599.0,15407.0,15517.0,152942
2023-07-27,15532.5,15795.0,15412.7,15483.6,161659
2023-07-28,15474.3,15790.1,15445.4,15736.7,170366
2023-07-31,15751.3,15811.7,15687.0,15770.8,143684
2023-08-01,15777.1,15790.7,15631.0,15711.1,132692
2023-08-02,15637.8,15692.1,15321.9,15354.4,174328
2023-08-03,15376.0,15464.8,15247.2,15351.7,180046
2023-08-04,15365.6,15527.7,15257.4,15286.2,170516
2023-08-07,15304.6,15411.6,15254.0,15410.8,152244
2023-08-08,15415.7,15415.7,15145.7,15273.1,163725
2023-08-09,15280.0,15356.1,15073.6,15124.6,150860
2023-08-10,15142.5,15366.8,15067.6,15146.5,169810
2023-08-11,15158.6,15196.5,14967.9,15037.1,161639
2023-08-14,15063.5,15211.8,14958.3,15210.0,163860
2023-08-15,15211.8,15267.4,15012.4,15047.6,163401
2023-08-16,15048.9,15099.2,14856.2,14870.0,168694
2023-08-17,14881.8,14952.7,14682.8,14683.8,168852
2023-08-18,14692.5,14746.3,14553.1,14691.1,174535
2023-08-21,14725.5,14959.7,14667.3,14916.3,158860
2023-08-22,14916.7,15065.6,14881.2,14907.1,153856
2023-08-23,14921.9,15297.2,14908.0,15282.8,150721
2023-08-24,15287.9,15367.3,14772.5,14785.1,168468
2023-08-25,14805.6,15005.4,14711.5,14930.3,165838
2023-08-28,14977.6,15088.7,14935.6,15058.0,142384
2023-08-29,15072.3,15390.9,15010.5,15385.0,138689
2023-08-30,15395.9,15484.0,15322.6,15472.4,142725
2023-08-31,15467.9,15573.9,15420.7,15506.0,129362
2023-09-01,15495.4,15627.8,15427.0,15484.1,139043
2023-09-04,15488.0,15554.4,15476.0,15499.7,53788
2023-09-05,15499.9,15559.3,15393.4,15488.7,142144
2023-09-06,15485.9,15503.8,15287.4,15363.1,138943
2023-09-07,15365.6,15371.1,15134.2,15266.7,149330
2023-09-08,15271.8,15375.9,15207.1,15304.4,142344
2023-09-11,15290.4,15483.6,15287.7,15460.2,133116
2023-09-12,15448.8,15465.7,15278.4,15300.2,131014
2023-09-13,15298.4,15415.4,15199.0,15370.3,163420
2023-09-14,15362.3,15513.8,15331.4,15487.4,149043
2023-09-15,15478.7,15519.6,15170.2,15202.7,153086
2023-09-18,15214.6,15270.7,15146.4,15236.4,136627
2023-09-19,15239.8,15253.9,15065.4,15197.2,129759
2023-09-20,15195.0,15247.7,14946.3,14955.8,142633
2023-09-21,14964.9,14968.0,14671.1,14675.6,162269
2023-09-22,14687.7,14858.8,14668.2,14707.6,160790
2023-09-25,14731.7,14789.1,14618.5,14786.9,158491
2023-09-26,14782.0,14783.2,14504.8,14561.1,164502
2023-09-27,14561.6,14663.8,14430.1,14606.5,163265
2023-09-28,14599.9,14791.1,14499.4,14726.9,180632
2023-09-29,14734.4,14905.3,14660.1,14747.6,171527
2023-10-02,14806.3,14895.7,14678.0,14849.9,177735
2023-10-03,14838.0,14874.4,14504.4,14573.4,180163
2023-10-04,14559.8,14806.2,14440.6,14752.0,194989
2023-10-05,14747.9,14809.8,14580.1,14715.7,178312
2023-10-06,14719.0,15021.6,14520.5,14994.2,171693
2023-10-09,14878.6,15072.0,14815.3,15047.3,210331
2023-10-10,15050.3,15242.1,15032.7,15139.7,221761
2023-10-11,15139.6,15278.4,15116.9,15273.1,212138
2023-10-12,15267.5,15338.0,15086.1,15193.4,207422
2023-10-13,15187.8,15239.0,14939.6,14987.0,175008
2023-10-16,15035.2,15211.9,14961.9,15173.3,152758
2023-10-17,15177.4,15188.5,14931.4,15121.5,176543
2023-10-18,15108.8,15116.1,14863.8,14946.4,194350
2023-10-19,14927.0,15027.2,14733.0,14743.5,208920
2023-10-20,14747.5,14782.5,14545.3,14555.4,197881
2023-10-23,14588.2,14751.8,14417.1,14647.4,187503
2023-10-24,14638.6,14849.6,14607.7,14732.7,194394
2023-10-25,14716.7,14723.6,14357.6,14388.6,191618
2023-10-26,14292.4,14372.7,14054.0,14124.0,218066
2023-10-27,14181.3,14324.6,14127.4,14188.1,192982
2023-10-30,14239.6,14394.3,14222.2,14322.7,171792
2023-10-31,14332.3,14421.9,14230.2,14365.8,195105
2023-11-01,14380.5,14679.4,14331.9,14673.6,177728
2023-11-02,14681.4,14933.9,14680.0,14882.8,168456
2023-11-03,14864.6,15149.9,14854.2,15108.0,155308
2023-11-06,15116.8,15180.9,15061.1,15145.6,148426
2023-11-07,15140.4,15336.2,15100.8,15300.7,151091
